word,x,y
topped,-1.4486221,1.7893082
toppled,-1.1464554,1.5383655
toppling,-1.5527078,1.6027495
tops,-2.0954733,1.2088903
torch,1.5048184,3.0022087
torches,-1.9535748,4.554012
tore,-1.3624477,1.6614217
torn,1.688575,3.5912595
tornados,-2.3658347,-1.9904761
torso,-0.7786512,2.1821952
tortoise,2.702196,-1.8791232
torture,1.3006964,-0.60179466
tortured,0.23006544,-0.04853452
torturing,0.992085,-1.0112326
tossed,-2.833711,1.819362
total,3.2434146,0.97509176
totally,2.6649597,-1.5033909
totalus,-2.1383598,-0.0066644154
tottenham,0.21669787,-0.3187208
tottered,-2.4260983,0.79121184
tottering,-1.510068,1.762984
touch,1.366278,0.2121549
touched,0.6189036,1.3539265
touches,0.69894814,-0.39445662
touching,1.172516,0.34932855
touchy,0.9186669,1.2955325
tough,-0.18486065,-2.183021
tour,0.12495081,0.42650953
tournament,2.032845,-2.4067783
toward,-1.4672588,1.0105414
towel,0.84585875,1.9469543
tower,-1.7806714,-0.16954668
towered,-1.2883129,0.33680078
towering,-1.985778,2.378429
towers,-2.215001,-0.04445857
town,-2.6753848,-0.039247386
toy,-1.8391391,2.2783587
trace,0.66978127,1.3009752
traced,-1.8670392,4.619554
traces,0.72796106,-3.0636368
tracing,0.86668307,0.823167
track,0.045610696,-0.54835695
tracked,-3.256992,-1.8739551
tracks,-1.6264004,1.5010432
trade,-0.8089673,-0.83210784
trademarks,-2.3997903,-4.1598773
tradition,1.7525576,-1.6005332
traditional,-0.20261371,4.0461354
traffic,0.535631,1.517031
tragedy,2.4083407,1.597234
tragic,1.0564679,-3.20842
trail,1.9425052,-0.15758947
trailed,3.0642297,2.536919
trailing,-1.2040071,3.5716112
train,-0.9405908,0.11095144
trained,-0.63583946,-2.1904092
trainers,1.2241524,1.8402292
training,-0.69059336,-1.174288
traipsed,-2.328429,-0.5399107
traitor,-1.4036019,-3.3056612
traitors,1.1781354,-1.0672404
trance,3.4851897,-0.6232358
transferred,-2.3597035,-0.3383877
transfiguration,0.29587707,-2.6987789
transfigured,0.5577412,0.69186884
transfixed,-1.1020828,-2.7873375
transform,0.4641256,-1.1302778
transformation,-1.5798063,-1.7928184
transformations,1.2779549,-1.7827669
transformed,-0.47053105,0.8981377
transforming,-1.6013205,-0.61848754
translation,0.14054593,-1.63324
transmitted,1.7218353,-0.8294461
transparent,1.3830303,1.432229
transport,0.2532557,-1.6822271
transported,1.347768,2.9327543
trap,1.260743,0.31444445
trapdoor,-1.1898786,1.0919425
trapped,2.403325,0.46535242
trash,0.73392844,1.6615409
travel,2.5835652,0.09214522
traveled,-0.39499792,0.2627183
traveling,1.1831827,3.7806723
travels,-0.5583935,-1.9280214
travers,-0.5699461,0.6043696
tray,-2.048937,1.4867029
trays,-2.8102114,2.9894638
treachery,1.5755427,0.13059482
treacle,-0.40907106,0.22296143
tread,2.234986,-2.5077178
treading,1.435982,2.510778
treasure,1.9026048,-1.4484833
treasured,1.3652474,-0.7061448
treasures,2.4435103,0.24612169
treat,-0.9265921,-1.4908515
treated,1.7690315,-1.9116745
treating,0.040684342,-1.5616958
treatment,1.9257177,-0.35082588
treats,-3.101499,-0.3491524
tree,-2.1161869,2.1112869
trees,-1.9946404,2.2289846
treetops,-1.8471991,2.038312
trelawney,-0.055061925,0.32530347
tremble,1.1501572,-4.2971005
trembled,-0.07116223,1.7427231
trembling,-0.20156221,1.5483253
tremendous,-3.358145,0.2504581
tremulously,1.8632336,2.426233
trepidation,1.7044014,1.5270294
trespass,2.4707258,-3.2960515
trestle,-1.5223606,1.0157108
trevor,-0.38631555,1.749392
trial,2.1620452,-1.5959078
trials,-1.5976036,-1.8934796
triangular,3.6016414,-1.4416859
tribute,1.7102213,4.156184
trick,0.6097027,-0.27096018
tricked,2.2078936,-1.5509572
trickle,0.6585762,2.7373772
trickled,0.4609655,2.2813687
trickling,0.61769366,3.852499
tricks,-0.5863076,3.2885418
tricky,-2.0669637,-2.7300105
tried,0.20760441,-0.02755484
tries,2.425024,-0.9962561
trifle,-1.9864355,-0.37046978
trip,-0.063707314,-1.0755211
tripped,-3.4607258,2.8222382
tripping,-2.4870741,1.7226462
trips,2.669016,-0.86715335
triumph,0.29354012,4.814673
triumphant,0.9749406,1.1195846
triumphantly,-1.2322595,-1.6819441
triwizard,2.3060968,-2.535756
trod,0.8989219,1.1610548
trodden,-0.35745353,-2.381697
troll,0.7407712,1.3716
trolley,0.029913222,0.4050324
trolleys,3.6719568,-1.9285624
trolls,-1.900485,0.4116053
trooped,-2.7665658,0.55289394
trophy,-1.401973,-0.45624864
trot,-1.6978033,0.055263244
trotted,-1.0246729,1.7930114
trotting,2.1392176,1.8262552
trouble,0.46510762,-1.6215407
troubled,-0.07744276,-0.402287
troubles,-0.75402814,0.33881113
troubling,1.5864165,0.48564115
trousers,-0.90123874,0.13982904
troy,-2.9647439,1.6529043
trudged,-2.0607378,-2.0862107
true,0.9506381,-0.31115082
truly,3.0428975,0.22500083
trunk,-1.2436825,1.1005133
trunks,-3.521907,1.8644083
trust,1.8301437,-0.8670874
trusted,1.4166566,-0.45346197
trusting,1.2357247,-2.3688543
trusts,0.73588157,-1.348895
trustworthy,3.2160254,2.1391013
truth,0.8306156,-0.7144509
truthfully,-0.16171706,-3.7731302
try,0.22383389,-0.61976767
tryin,0.0034068506,-2.4846797
trying,-0.021412427,-0.07087079
tryouts,-0.5006067,-2.077912
tshirt,-0.040685516,2.2695258
tub,-0.50943226,2.939075
tucked,-0.49306253,2.134798
tucking,-0.85349023,-0.6304762
tuesday,-1.1413103,-1.9086858
tug,0.12011868,2.456667
tugged,-0.8039187,1.7522991
tugging,0.13345237,1.2109915
tumbling,0.9119802,1.9140376
tumultuous,-2.3475697,-0.7658504
tune,-0.4034096,-2.4081118
tuney,2.0508692,-1.0339553
tunnel,-1.6973099,1.2447355
turban,-1.7973529,0.56930965
turkey,-0.94060475,-0.94963926
turn,0.25090933,-0.146529
turned,-0.3204073,0.73182994
turning,-0.095082074,0.5852885
turns,0.3785296,-0.5838412
turquoise,-1.1336603,2.738451
turrets,-2.6889758,2.500992
tut,2.578036,-1.4462396
tweed,-0.7196686,3.3053634
twelfth,-0.1249316,-0.4321756
twelve,-0.06244601,-0.42848408
twenty,-1.7445877,-0.47461855
twentyeight,2.7450018,-2.742891
twentyfive,0.3335089,3.407529
twentyfour,-0.5188412,-1.8321774
twentyfourth,-0.66430104,-1.5579419
twentynine,1.8271419,-2.95003
twentyone,-1.4867309,-1.4802563
twentyseven,-1.2067292,-1.6623083
twentysix,2.7893198,2.4835012
twentythree,-1.8102429,-1.2455748
twentytwo,-4.555157,-0.24360403
twice,0.2204919,-0.12783484
twiddled,-1.1853209,0.7432188
twiddling,-1.8705428,4.2982326
twig,-0.94286466,1.6268855
twigs,-3.0240493,0.6792958
twilight,-2.9193485,3.3690853
twin,-0.6139011,-0.24636672
twinge,0.104966395,-0.4347291
twinkled,-1.6365883,1.0655166
twinkling,0.18995613,2.0741131
twins,-3.304555,-1.3062378
twirled,0.15898712,2.1426034
twirling,0.473149,2.7129576
twist,2.5984387,3.0448604
twisted,0.16002737,1.6571637
twisting,-0.61469084,1.2027777
twitch,2.5068169,1.6027006
twitched,0.0347684,1.1122779
twitching,0.29937002,1.479739
twittering,-2.9667363,0.80573404
two,-0.7220351,0.23779246
twycross,-1.7387295,-3.4239497
tying,0.58566236,1.0657046
type,2.4266217,-0.9131594
typical,-0.76185995,-0.6259389
ugly,-0.090440236,1.4860585
uhoh,-4.0401473,2.1969945
umbrella,-1.7344109,2.309719
umbridge,0.25856888,-0.16525277
unable,1.3513033,-0.18295304
unaware,3.6551938,-1.334816
unbalanced,3.3752837,-0.20905317
unbeatable,1.9243321,1.5944648
unbelievable,-0.77096957,-2.3151486
unbidden,-3.6741512,1.2237259
unblinkingly,1.5221944,2.550073
unbreakable,0.58146554,-3.5406141
uncanny,-0.14456585,-1.4678507
unceremoniously,3.1183498,2.418237
uncertain,-1.7669548,-0.8760306
uncertainly,-0.15024063,0.73814625
uncharacteristically,1.7146788,0.58303255
uncle,-0.381648,-0.13897793
uncomfortable,0.33226255,0.017438298
uncomfortably,0.9703117,0.8141215
unconcerned,0.8416926,0.48039505
unconscious,-0.7149828,1.4569546
uncontrollably,-0.2695534,1.3976932
unconvinced,-1.6834513,-3.2319405
unconvincing,-0.5644535,-3.133371
uncorked,-0.9313376,-0.25099602
unctuous,1.7981987,0.96208584
under,-0.74455464,1.020965
underage,1.0581667,-0.99458075
undercover,2.53644,-1.4111335
underground,-1.4209894,0.59642047
undergrowth,-1.2416238,2.173444
underneath,-0.8670197,4.423147
undersecretary,1.7333436,-1.0024161
understand,0.73605484,-0.406545
understanding,1.3244749,-0.009154186
understands,1.9655447,-0.7689736
understood,1.4421651,-0.053104833
undertone,-0.12158689,0.030355664
underwater,3.1295252,2.6853862
undesirable,1.4555367,0.6730852
undetected,1.5952417,-0.7491308
undoubtedly,1.5700068,-0.04382976
unearthed,2.5756,-2.2522638
unease,1.2405056,1.0397152
uneasily,1.8606851,3.54371
uneasy,0.236924,0.1779768
uneven,-4.2123733,1.927892
unexpected,-0.27320525,-1.2447951
unexpectedly,1.0544566,2.1248918
unfair,-0.481456,-0.69501024
unfamiliar,0.15330186,1.5820966
unfocused,0.8402593,1.7735058
unfogging,2.4934716,0.26617602
unfolded,0.07845894,2.3653388
unforgivable,2.363082,1.6334953
unfortunate,1.407437,-1.1055126
unfortunately,-0.1469361,-3.540392
unfurled,0.74408484,4.2631283
ungrateful,0.2438278,-0.28654906
unhappy,0.106854215,-1.2823025
unheard,1.3207827,3.9385307
unhelpful,-0.178559,-1.3216212
unicorn,2.6071305,-0.8380137
unicorns,-0.23666547,-1.987413
uniform,-0.43185654,3.8930159
uninjured,-0.16894288,1.6072369
unique,1.6122605,0.45401227
unison,-1.7751198,-2.8487382
united,1.6321056,-2.1065412
unkempt,0.5221982,4.6242456
unknown,2.7389674,-1.286357
unless,0.82886285,-0.75111413
unlike,3.9469051,1.062087
unlikely,0.7770627,0.12382849
unlocked,-1.4097357,3.237873
unlucky,3.9212382,0.66015047
unmarked,3.9809694,1.1264973
unmistakable,0.4720221,2.0864074
unmistakably,-0.086299315,2.7599978
unnatural,2.6892934,-3.2338855
unnaturally,-1.2954055,0.6250888
unnecessarily,1.6813742,0.8573706
unnecessary,-2.8588133,-2.3516867
unnerved,-4.1525593,1.0595934
unnerving,1.1408889,0.8586274
unnoticed,0.8564014,1.9634166
unpleasant,0.38882095,0.30476737
unpleasantly,1.5651263,2.0459652
unprotected,-1.2262065,-0.8362606
unraveled,-0.34532592,1.0717812
unrecognizable,2.7908077,2.297379
unrolled,0.6132106,0.47083187
unrolling,-1.3112018,-1.0365754
unscathed,-2.287682,1.8387899
unseen,-2.524716,3.134099
unstable,2.2520382,-2.160655
unsteady,-0.6046191,1.3371118
unsupported,3.0665102,1.7950906
unsure,0.6647855,0.1454231
untidy,-0.15670183,3.0038812
untied,-0.58754474,1.5130183
until,-0.31249547,0.008945319
untouched,-1.9157426,-0.56198263
unusual,0.32435122,-0.45607546
unusually,1.7554548,1.347089
unwanted,-0.96048623,1.0918965
unwelcome,-4.2547193,-0.96874446
unwilling,2.1655064,-3.2942948
unwise,1.8455695,-1.086357
unworthy,2.7439072,-2.5784054
unwrap,-3.571954,0.30653727
unwrapped,-0.3771801,2.5040524
unwrapping,0.31671482,0.70883703
upcoming,3.74252,0.28491637
upon,0.13137649,1.720574
upper,-0.4799724,1.478158
upright,-0.95176816,1.3756121
uproar,-3.2110064,0.6699011
upset,3.5789354,1.7743645
upside,-0.45210674,0.8376493
upsidedown,0.015233175,2.1157496
upstairs,-0.9292062,0.05332604
upturned,1.1411872,1.8460127
upward,-0.7999022,1.8659366
uranus,2.1842978,3.1986096
urge,1.7365937,0.07588306
urged,-1.731713,0.7835567
urgent,-3.109622,-0.20764582
urgently,3.872154,-0.33728
urgh,-2.0406559,1.9694512
urging,-1.4395891,-0.7290529
usa,-1.9455827,-3.659415
use,0.810119,-0.93253416
used,0.46315286,-0.77878886
useful,1.8671396,0.18148944
useless,0.48280853,-0.9683999
uses,0.877261,-0.29903606
ushered,-3.4026527,-2.2626805
using,0.5723555,-0.8699109
usual,-0.5210921,0.17435953
usually,1.5164456,-0.26746455
utmost,-0.9746742,-1.6321763
utter,-0.14507437,1.0459393
uttered,-1.3630883,-4.063554
utterly,0.11549207,0.3662876
vacant,-0.19072612,2.233588
vacated,-2.6513727,1.1392541
vacation,-1.358281,-1.9065565
vague,2.7082005,2.338622
vaguely,2.9629052,3.3081455
vain,2.1604166,-0.55923754
valentine,-0.017482739,2.8019135
valiantly,1.5224543,-0.6595248
valley,-3.352544,3.0661294
valuable,3.0249765,-0.90396494
value,0.9909422,-0.04946338
vampire,-0.593327,-4.242809
vampires,-0.3273206,-3.5715964
vance,-4.442124,1.7980541
vane,-4.8643627,0.71061575
vanish,-0.66295844,0.32805628
vanished,-0.96992624,1.040501
vanishing,0.25467977,0.7341014
vapor,0.0013900602,2.201589
varied,0.9473229,-1.9312358
variety,1.4853407,-3.8909848
various,-1.5311841,-0.4066892
vase,-2.0729933,1.4589525
vast,-4.246458,1.3590155
vault,1.0438434,0.5393567
vaulted,-2.7051194,2.5863662
vaults,-0.92503417,-2.1240976
vector,-1.1607634,-3.2140656
veela,-2.8228533,0.56741375
vegetable,-2.9215088,2.4425366
veil,-0.11292403,1.4406432
veiled,1.9446219,1.7144412
vein,-0.49392846,-0.34685886
veins,-0.6723206,-3.878821
vell,-0.96681964,-2.2776825
velvet,-0.5110224,2.031756
velvety,0.41990042,3.1668751
vengeance,1.6617029,-0.84923506
venom,2.9206142,0.36402282
venomous,-2.5372229,-1.1508002
verge,2.4240859,-3.393729
veritaserum,1.620993,-0.31892675
vernon,-0.46402144,0.04519045
version,1.483101,-2.1709862
versus,-2.441137,-1.3567792
vertical,-0.01885648,4.018767
vibrate,-0.517475,0.75424165
vibrating,-1.1793561,1.4430416
vicinity,-1.0047674,-1.2690604
vicious,-1.2478572,-0.81250477
viciously,0.2904831,-0.79869014
vicky,0.34385264,-1.1546429
victim,2.297548,3.9196067
victims,2.4379978,0.13180988
victory,-2.1238997,-1.3135618
view,-1.4609607,-0.022574103
views,2.7728612,0.5196931
vigilance,-2.5244856,-0.057955872
vigorously,-0.33998474,0.71392614
viktor,-1.9964635,-2.68916
village,-0.23484737,-0.43615332
villagers,-2.6374445,1.6215636
violence,-3.9814653,1.1314323
violent,-0.80885506,2.2485344
violently,-3.174505,0.73839027
violet,-0.9688948,3.1898127
virtually,-0.37831336,-0.9659569
visibility,1.7454865,-2.7814817
visible,-0.69327426,2.4350736
visibly,-0.63776076,1.9404764
vision,-0.6078607,0.25439692
visions,2.9070704,-0.4360933
visit,-0.8198789,-1.1823469
visited,0.79716337,-0.77714735
visiting,-3.0562408,-0.2210263
visitor,1.1788386,-0.72132194
visitors,-0.7747344,-1.3052875
visits,1.4079245,0.8637673
vivid,0.8951976,2.3040514
vividly,2.1374655,1.2313536
voice,-0.03486601,0.41283622
voices,-1.1247344,0.40246627
vol,0.975238,-0.53957295
voldemort,0.830043,-0.10281227
volkov,-2.0743213,-0.25722083
volume,-2.817126,-3.2834973
volunteered,1.7253876,-3.7227445
vomit,-4.0136504,0.36922625
vomiting,-3.7958431,-0.6134946
vos,3.0742304,1.2852092
vot,-0.999459,0.35613063
vote,1.8746431,-0.771703
vow,1.4797523,0.3368729
voyages,-0.09411904,1.8052783
vulchanov,-1.3294891,-0.6406796
vulture,-0.07542576,2.3519154
vvoldemort,-0.18771103,-0.12550879
wad,-1.1822131,3.0610595
wafting,-1.9368118,2.926914
wages,0.56796736,-2.4361856
wagging,2.084583,0.016605884
wail,1.1783738,2.2844713
wailed,0.88871413,1.5854583
wailing,-1.3581246,0.34219712
waist,-0.75522774,1.5810671
waistcoat,-0.6106888,4.5433884
waistlength,-0.6812335,3.6541078
wait,0.05166524,-0.6682579
waited,-0.15575925,0.39749482
waiting,-0.5962842,0.16919017
waitress,-3.2860422,2.5988584
wake,-0.7981746,0.21880375
waking,-0.44390503,1.0873033
walk,-0.6852189,0.062285114
walked,-1.0333343,0.7592835
walking,-1.2930596,0.55084467
wall,-1.2102784,1.3470395
walls,-1.8365993,2.3363214
walnut,-0.36983767,3.7854362
walrus,-0.9610998,2.6714883
wan,0.6302304,-2.494577
wand,-0.1454634,1.1685618
wander,3.9556074,-0.06253779
wandered,-1.3294588,-0.033612274
wandering,-0.10689295,-0.46132183
wanderings,2.4240704,1.199677
wandless,-0.29961964,2.2829943
wandlight,-1.6434029,3.3328526
wandlore,1.9824725,-1.4875838
wandmaker,3.171813,-0.6955259
wands,-0.27418923,0.8803323
wandtip,-0.4119985,1.7507491
wanting,0.2819945,-0.38750938
wants,0.83801144,-0.66288257
war,0.16311128,4.2743535
ward,-0.38480368,0.19849771
wardrobe,-1.3012637,1.2252785
warily,-0.43984905,-0.34009302
warlock,-2.788923,0.28330344
warlocks,-1.1460097,-1.8192369
warm,-0.40038514,2.1363971
warmer,-0.76084095,-2.134514
warming,-2.7951808,1.7472491
warmly,-0.35456297,4.0467367
warmth,0.50561136,1.0792437
warn,1.3510597,-2.7496781
warned,0.98116314,-1.1879017
warner,-2.241864,-4.0478272
warning,2.493726,0.6253335
warningly,0.18579961,0.23290613
warnings,2.8404543,-1.1028067
warrington,-1.7879529,-3.1801257
wars,1.8896571,-1.2934884
wart,3.5716126,-2.4335215
wary,-2.0429704,-1.086917
wash,-2.0402966,0.53785664
washed,-3.5946906,3.579451
washing,3.9324737,1.0047381
wasn,0.6179025,-3.806827
wasp,-2.8421,3.3749588
waste,2.1332831,-2.4458697
wasted,2.36914,-3.281081
wastepaper,-3.9946034,2.7814183
wasting,-0.25305608,0.223617
watch,-0.883547,-0.19754015
watched,-0.34994307,0.62020206
watchers,-3.128678,-1.0107182
watchful,3.3808656,-1.6279762
watchin,0.043541275,-2.4495041
watching,-0.50545645,0.540479
water,0.2785834,2.4703457
watered,1.1401057,1.0849748
watering,1.9368231,0.5179761
watery,0.031064037,1.5378609
wave,1.1424373,2.8354099
waved,0.0028228515,1.0743159
waves,-2.827246,3.957072
waving,-0.21529534,3.727313
wavy,-0.4164707,2.9876344
wax,-4.550301,-0.2272332
waxy,-0.35380322,2.6758614
ways,1.4827199,-1.5785384
weak,3.4426348,-0.3861371
weakened,2.7038894,0.029829482
weakly,-0.57055885,0.0067284876
weakness,0.9628891,-1.0803936
weapon,1.0454686,-0.6498574
weapons,1.8015764,-1.2955812
wear,0.123901606,-0.92125636
wearily,-0.0064604366,-0.09455795
wearing,-0.5499658,2.446284
wears,1.0635047,1.8073319
weary,-0.61895555,-2.5868573
weasel,0.27792066,-0.42544362
weasley,-0.30152,-0.002456344
weasleys,-0.7040735,-0.44894674
weather,-0.8590218,-1.4721868
weatherby,0.79560685,-4.265623
weaving,2.5884194,3.041633
web,-1.0170597,2.959077
webbed,3.088982,0.9650548
wed,-0.21752189,-1.3450036
wedding,-0.470622,-0.84826195
wednesday,1.8144314,-2.7649539
wee,-0.2240706,-3.1535754
weed,2.6193612,-2.7754216
weeds,-1.3863393,-0.8612311
week,-0.5679045,-0.89498967
weekend,-0.15787473,-1.0597746
weekends,-1.2542735,-2.2765317
weekly,-0.5030153,-1.1963184
weeks,-0.2846373,-1.0588247
weeping,-0.021547755,2.344918
weighed,2.6936724,2.3520188
weighing,1.1667423,3.4038587
weight,0.07413045,0.8483161
weird,0.8050314,-3.8291755
weirdly,0.81634176,3.579943
weirdos,2.51285,-1.8556947
welcome,0.8632742,-0.58669376
welcoming,4.42306,-0.5344624
welled,1.6936575,2.4568408
wellknown,1.119928,-2.933678
wen,-0.3591988,-2.077825
weren,0.1709427,-2.476837
werent,0.14453608,-0.6079262
werewolf,0.34329155,0.110200554
werewolves,1.2783884,0.25728515
west,-1.7215369,0.07955217
wet,-0.03510726,2.4855065
wha,3.6589878,1.812103
whacking,-1.6091527,-0.20466109
wham,-2.888002,-0.89296144
whatever,1.4901514,-0.8038896
whatll,0.41237998,-1.5075085
whatre,-1.386875,-2.1842887
whatsoever,0.42309698,-0.228823
whatve,-2.1847923,0.033425536
wheel,-4.126987,0.5844972
wheeled,-1.3894705,1.2901802
wheeling,-2.8907435,1.0860591
wheels,-1.7274299,-0.37695357
wheezed,-0.8091341,-0.88556516
wheezes,-3.122839,-2.4459937
wheezing,-1.1044456,0.7218644
wheezy,2.4002328,1.2936387
whenever,-0.6600721,-0.120355025
whereabouts,0.6606824,-0.5116865
whereas,1.4742646,-1.7023107
wherere,-0.44199252,-2.6921098
whereve,0.64770776,-3.9107642
wherever,-0.8940224,-2.112508
whether,0.58889276,-0.52342093
whichever,-1.9375781,-1.9289027
whiff,0.25847563,2.1881742
whimper,-0.6994689,1.3349298
whimpered,-4.1290464,0.638623
whimpering,-0.15484232,2.503551
whinging,3.9347613,-1.7714133
whining,-3.492837,-0.9125042
whip,0.077896066,-3.8420255
whipped,-0.051233787,4.15847
whipping,-1.0755922,3.2182329
whirl,-0.57029337,2.773369
whirled,-0.73435974,1.2505062
whirling,-3.1297476,-0.9196554
whirring,-1.19903,3.4818382
whiskers,1.9241452,-2.3752346
whisper,0.3831809,0.31472388
whispered,-0.038981143,0.16315608
whispering,-0.36102083,0.26331672
whispers,1.0757064,2.178198
whistle,-4.346913,-0.7891285
whistled,-2.3858519,0.1639013
whistling,-2.2781935,0.27081296
white,-0.4990317,2.7460086
whiteblond,-1.3391507,2.400054
whitefaced,-0.23548421,0.4300437
whitehot,-2.0132358,4.1251054
whizzed,-2.2627833,2.6068683
whizzing,1.2160544,4.1302595
whod,0.5448953,-0.7768537
whoever,3.9428089,-0.09218023
whole,-0.05519703,-0.589479
wholl,-0.51223123,-1.4317772
whom,0.18612306,0.23055203
whomping,-0.38330624,-0.26110604
whooping,1.9221672,2.8081594
whoosh,-4.359262,-0.16620336
whooshing,-4.4975853,-0.8126103
whore,-2.455729,2.1924903
whose,0.13019012,1.8760257
whove,-1.965286,-0.6096081
why,0.34393993,-0.53462744
wicked,0.24487595,1.96475
widdershins,1.3416077,-0.6904824
wide,-0.90982485,2.201583
wideeyed,-0.36924663,1.0872818
widely,0.4376633,-0.4431683
widened,0.36709112,1.5161222
widening,0.14337185,1.9705194
wider,-0.25283867,1.4589257
wife,1.22045,-0.9485302
wig,1.8497572,2.9255698
wild,-0.20321305,0.34824932
wilder,-2.9877996,2.443105
wildest,1.9862776,0.8469633
wildly,-0.10722242,0.73519677
willing,2.4630525,-1.2399604
willow,-1.2902234,-0.051464655
willy,2.4790757,3.722691
win,-0.40038493,-1.4950585
wince,-1.0142065,-0.32539237
winced,-1.4648874,-2.7071419
wincing,0.35751006,1.1714453
wind,-1.1610504,2.795044
winding,-2.3233526,0.013062189
